timestamp,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,bid_price_2,bid_volume_2,ask_price_2,ask_volume_2,bid_price_3,bid_volume_3,ask_price_3,ask_volume_3,bid_price_4,bid_volume_4,ask_price_4,ask_volume_4,bid_price_5,bid_volume_5,ask_price_5,ask_volume_5,bid_price_6,bid_volume_6,ask_price_6,ask_volume_6,bid_price_7,bid_volume_7,ask_price_7,ask_volume_7,bid_price_8,bid_volume_8,ask_price_8,ask_volume_8,bid_price_9,bid_volume_9,ask_price_9,ask_volume_9,bid_price_10,bid_volume_10,ask_price_10,ask_volume_10,spread
1751798544713775968,100.0216,282,100.1225,160,100.0114,161,100.133,460,100.002,203,100.1425,343,99.9918,182,100.1524,409,99.982,474,100.1627,444,99.9713,105,100.1728,103,99.9617,446,100.1829,462,99.9522,46,100.193,277,99.9422,481,100.2027,355,99.9314,86,100.2129,176,0.1009
1751798544713875968,100.0195,16,100.1193,368,100.0098,212,100.1287,317,99.9994,62,100.1391,341,99.9891,52,100.1492,122,99.9796,206,100.159,61,99.9697,378,100.1687,488,99.9594,209,100.1792,450,99.9495,489,100.1891,400,99.9397,349,100.1994,227,99.9293,114,100.2093,153,0.0998
1751798544713975968,100.0202,422,100.1237,389,100.01,469,100.1331,456,99.9999,415,100.1439,306,99.9895,464,100.1538,315,99.9801,238,100.1636,16,99.9702,125,100.1739,198,99.9596,382,100.183,17,99.95,488,100.1935,465,99.9397,13,100.2037,187,99.9301,183,100.2137,190,0.1035
1751798544714075968,100.0199,66,100.1197,192,100.0094,268,100.1299,97,100.0003,284,100.1405,401,99.9902,134,100.1506,111,99.9796,44,100.1602,315,99.9694,152,100.1706,336,99.9596,156,100.1797,156,99.9495,254,100.1899,361,99.9397,34,100.1998,184,99.9295,433,100.2102,58,0.0998
1751798544714175968,100.022,423,100.1198,138,100.0121,303,100.129,54,100.0018,172,100.1389,365,99.9913,24,100.1488,195,99.9815,481,100.1597,456,99.9713,341,100.1691,436,99.9611,424,100.1789,123,99.9513,48,100.189,303,99.942,170,100.1996,409,99.9317,372,100.2093,124,0.0978
1751798544714275968,100.0242,100,100.116,105,100.0137,71,100.1259,72,100.0041,404,100.1367,276,99.9934,455,100.1463,290,99.9834,75,100.1559,328,99.9735,386,100.1658,215,99.9639,217,100.1765,432,99.954,418,100.1863,79,99.9434,440,100.1962,190,99.934,378,100.2066,342,0.0918
1751798544714375968,100.0227,51,100.1137,20,100.0133,60,100.1239,445,100.0032,286,100.1336,150,99.9929,484,100.1439,405,99.9828,280,100.1537,324,99.9729,412,100.1631,218,99.9632,96,100.1734,122,99.9531,42,100.1834,271,99.9432,369,100.1937,170,99.9324,264,100.204,437,0.091
1751798544714475968,100.0181,67,100.113,431,100.0078,161,100.1235,288,99.9981,172,100.1328,14,99.9882,490,100.1436,406,99.9781,140,100.1529,136,99.9676,182,100.1634,396,99.9585,377,100.1732,350,99.9476,273,100.1829,124,99.9376,260,100.1928,408,99.9285,131,100.2034,233,0.0949
1751798544714575968,100.0207,66,100.1118,138,100.0104,31,100.1223,69,100.0004,497,100.1326,331,99.9908,309,100.1425,63,99.9805,162,100.1521,173,99.9708,315,100.1621,317,99.9603,371,100.172,209,99.9503,170,100.1826,288,99.9399,362,100.1923,148,99.9306,79,100.2018,461,0.0911
1751798544714675968,100.0246,61,100.1152,328,100.0145,127,100.1248,69,100.004,383,100.135,449,99.994,445,100.145,161,99.9845,245,100.1552,245,99.9744,424,100.1647,208,99.9643,204,100.1747,98,99.9541,365,100.1846,27,99.9441,261,100.1946,491,99.9341,16,100.2049,242,0.0906
1751798544714775968,100.0203,454,100.1154,75,100.0108,172,100.1252,335,100.0011,249,100.1357,204,99.9904,415,100.1457,310,99.9803,450,100.1556,206,99.9705,120,100.1651,230,99.9608,41,100.1752,185,99.9507,198,100.1856,404,99.9403,291,100.1956,464,99.9302,18,100.2049,456,0.0951
1751798544714875968,100.0253,89,100.1107,303,100.0147,54,100.1207,159,100.0044,493,100.1309,375,99.995,474,100.1404,343,99.9846,24,100.1507,33,99.975,310,100.1605,397,99.9645,203,100.1706,328,99.9546,157,100.1807,247,99.9452,36,100.1912,89,99.935,14,100.2006,230,0.0854
1751798544714975968,100.0272,227,100.1161,266,100.0164,67,100.126,464,100.0065,459,100.1353,44,99.9964,123,100.1459,335,99.9869,275,100.1558,121,99.9771,31,100.1658,389,99.9664,317,100.1757,331,99.9564,342,100.1856,476,99.9466,116,100.1958,175,99.9366,190,100.2054,193,0.0889
1751798544715075968,100.0285,170,100.1176,93,100.0183,218,100.1275,280,100.0081,289,100.1371,497,99.9981,261,100.1478,261,99.9883,240,100.1575,149,99.9783,493,100.1677,422,99.9682,193,100.1778,263,99.9581,348,100.1879,484,99.9485,42,100.1977,264,99.9385,472,100.2072,400,0.0891
1751798544715175968,100.0264,214,100.1137,313,100.0166,57,100.1234,152,100.0064,301,100.1337,71,99.996,378,100.1435,60,99.9864,218,100.1541,228,99.9764,244,100.1635,195,99.9665,47,100.1736,179,99.956,315,100.184,72,99.9464,382,100.194,26,99.9359,190,100.204,121,0.0873
1751798544715275968,100.0271,78,100.116,490,100.0168,79,100.1255,53,100.0073,340,100.1362,336,99.9973,275,100.1462,186,99.9867,164,100.1557,391,99.9774,68,100.1657,318,99.9671,196,100.1757,260,99.9573,420,100.1857,191,99.9467,406,100.1954,300,99.9365,125,100.2059,271,0.0889
1751798544715375968,100.0249,204,100.1131,35,100.0151,317,100.123,16,100.005,207,100.1324,196,99.995,30,100.1429,112,99.9851,118,100.1529,314,99.9755,87,100.1627,248,99.9649,183,100.173,208,99.9548,87,100.1825,323,99.9453,144,100.1922,317,99.9349,319,100.2028,290,0.0882
1751798544715475968,100.0224,161,100.1111,299,100.0126,138,100.1215,377,100.0029,172,100.1306,90,99.9929,75,100.1407,226,99.9828,136,100.1506,15,99.9726,186,100.1615,352,99.9629,433,100.1714,256,99.9531,168,100.1807,349,99.9425,338,100.1909,149,99.9328,384,100.2014,171,0.0887
1751798544715575968,100.0271,459,100.1095,198,100.0178,465,100.1189,120,100.0078,423,100.1291,463,99.9974,72,100.1393,358,99.9875,390,100.1487,353,99.977,405,100.1592,127,99.9677,460,100.169,420,99.957,80,100.179,191,99.9471,15,100.1892,114,99.9373,65,100.1993,196,0.0824
1751798544715675968,100.0245,491,100.1093,115,100.0151,12,100.1186,136,100.0051,192,100.1286,360,99.9948,347,100.1385,55,99.985,433,100.1488,476,99.9742,147,100.1591,162,99.9647,293,100.1689,267,99.9547,14,100.1793,313,99.9445,372,100.1884,171,99.9349,396,100.1992,187,0.0848
1751798544715775968,100.0284,330,100.1125,459,100.0184,469,100.1225,278,100.0084,43,100.1321,12,99.9988,42,100.1429,465,99.9892,421,100.152,499,99.9793,199,100.1627,231,99.9692,346,100.1728,139,99.9592,73,100.1826,84,99.9486,164,100.1926,355,99.9392,202,100.2022,255,0.0841
1751798544715875968,100.0289,448,100.1118,227,100.0191,320,100.1219,30,100.0091,240,100.1322,278,99.999,422,100.1419,348,99.9889,139,100.1518,214,99.9795,387,100.1624,259,99.9689,386,100.1721,371,99.9593,329,100.182,494,99.9493,20,100.1925,103,99.9397,40,100.2016,118,0.0829
1751798544715975968,100.0266,263,100.1118,175,100.0175,437,100.1221,297,100.0075,344,100.1317,478,99.9972,349,100.1417,203,99.9868,65,100.1517,170,99.9768,428,100.1617,144,99.9667,136,100.1721,468,99.9572,455,100.1818,275,99.9474,180,100.1914,420,99.9374,310,100.2014,149,0.0852
1751798544716075968,100.0281,285,100.1106,200,100.0175,103,100.1206,63,100.0081,419,100.131,59,99.9972,218,100.1404,347,99.988,34,100.1505,494,99.9774,386,100.1612,499,99.9675,373,100.1712,52,99.9573,93,100.1811,307,99.9472,137,100.1906,444,99.9376,240,100.2011,301,0.0825
1751798544716175968,100.0243,68,100.1139,279,100.0142,314,100.1239,150,100.0042,421,100.1339,57,99.9939,70,100.1442,449,99.9845,283,100.1539,30,99.974,30,100.1636,379,99.9646,94,100.1741,33,99.9543,48,100.1835,42,99.9443,496,100.1942,290,99.9337,374,100.2037,78,0.0896
1751798544716275968,100.0254,434,100.1099,297,100.016,79,100.12,355,100.0057,219,100.1304,131,99.996,385,100.1408,391,99.9857,495,100.1501,302,99.9755,397,100.1604,72,99.9662,330,100.1702,325,99.9563,335,100.1805,316,99.9457,263,100.1906,263,99.9358,59,100.2002,187,0.0845
1751798544716375968,100.0283,225,100.1072,67,100.0182,477,100.1172,475,100.008,58,100.1269,216,99.9988,211,100.1368,207,99.9888,210,100.1468,472,99.9785,438,100.1565,484,99.968,83,100.1669,49,99.9584,389,100.1768,433,99.9481,106,100.1864,189,99.9384,429,100.1964,315,0.0789
1751798544716475968,100.0284,189,100.1049,420,100.0186,225,100.1144,453,100.0079,212,100.1241,142,99.9982,114,100.135,107,99.9882,11,100.1447,495,99.9782,482,100.1541,355,99.9684,388,100.1644,124,99.9581,459,100.1744,236,99.948,469,100.1848,26,99.9387,102,100.194,127,0.0765
1751798544716575968,100.0269,456,100.1022,320,100.0171,447,100.1129,87,100.0067,216,100.1226,74,99.9965,437,100.133,296,99.9874,463,100.1425,461,99.9765,175,100.1523,40,99.967,170,100.1624,287,99.957,201,100.1722,278,99.9468,357,100.1826,473,99.9373,471,100.1926,135,0.0753
1751798544716675968,100.0259,11,100.1064,403,100.016,346,100.116,250,100.0057,282,100.1261,399,99.9956,445,100.1361,67,99.9859,202,100.1461,137,99.9753,335,100.1562,380,99.9654,472,100.1666,490,99.9554,494,100.1767,173,99.9453,423,100.1866,461,99.9358,288,100.1968,50,0.0805
1751798544716775968,100.0224,29,100.1022,415,100.0126,146,100.1116,283,100.002,461,100.1218,435,99.9923,272,100.1321,268,99.9827,28,100.1413,383,99.9727,469,100.1517,218,99.9622,24,100.162,220,99.9522,36,100.1716,324,99.9419,294,100.1816,232,99.9319,25,100.1916,481,0.0798
1751798544716875968,100.0264,131,100.0989,176,100.0168,350,100.1089,268,100.0065,304,100.1184,202,99.9963,327,100.129,102,99.9869,427,100.1385,353,99.9765,123,100.1485,380,99.9671,195,100.1585,51,99.9568,105,100.1687,486,99.9472,478,100.179,301,99.9368,267,100.189,397,0.0725
1751798544716975968,100.022,274,100.103,453,100.0123,340,100.1129,342,100.0019,389,100.1233,311,99.9924,247,100.1324,486,99.9816,234,100.1429,496,99.9717,91,100.153,496,99.9624,50,100.1631,191,99.9516,220,100.1725,362,99.9424,437,100.183,268,99.9324,221,100.1928,436,0.081
1751798544717075968,100.0174,146,100.0995,252,100.0077,240,100.1094,425,99.9976,470,100.1199,174,99.9872,171,100.1299,104,99.978,175,100.1397,286,99.9682,377,100.1496,129,99.958,332,100.16,136,99.9474,295,100.1701,10,99.938,270,100.1802,121,99.9281,298,100.1894,260,0.0821
1751798544717175968,100.0131,49,100.0997,102,100.003,66,100.1096,275,99.9933,50,100.1197,213,99.9825,465,100.1298,380,99.9724,314,100.1396,218,99.9628,497,100.1495,317,99.9528,149,100.1602,312,99.9426,421,100.17,382,99.9324,100,100.1802,94,99.9227,37,100.1897,79,0.0866
1751798544717275968,100.0144,442,100.1029,140,100.0048,473,100.1133,421,99.9943,368,100.123,30,99.984,327,100.1328,139,99.974,385,100.1429,423,99.9646,275,100.1526,155,99.9547,290,100.1626,376,99.9449,293,100.1728,369,99.9349,479,100.1829,106,99.9244,387,100.1929,44,0.0885
1751798544717375968,100.0095,308,100.104,293,100.0001,26,100.1139,457,99.9895,415,100.1236,100,99.9801,232,100.1338,110,99.9695,219,100.1436,119,99.9602,71,100.1534,30,99.95,156,100.1634,440,99.9396,182,100.1739,294,99.9296,378,100.1836,410,99.9202,281,100.1939,469,0.0945
1751798544717475968,100.0063,403,100.1011,24,99.9961,159,100.1115,469,99.986,147,100.1218,159,99.9764,49,100.1315,496,99.9663,433,100.141,39,99.9559,208,100.1518,261,99.9459,62,100.1612,355,99.9357,447,100.1712,344,99.9265,428,100.1812,343,99.916,398,100.1914,279,0.0948
1751798544717575968,100.0078,198,100.1021,134,99.9985,139,100.1122,82,99.9885,163,100.1218,469,99.9784,438,100.1322,398,99.9686,225,100.1422,13,99.9581,47,100.1519,129,99.9482,370,100.1627,109,99.9384,466,100.1727,79,99.9279,145,100.1824,51,99.9181,298,100.1924,308,0.0943
1751798544717675968,100.0038,159,100.0986,380,99.9941,480,100.1087,264,99.9842,378,100.1189,388,99.9747,414,100.1294,224,99.9641,381,100.1387,272,99.9545,456,100.1488,258,99.9442,158,100.1594,147,99.9345,70,100.1692,154,99.9248,380,100.1796,232,99.9142,497,100.1894,352,0.0948
1751798544717775968,100.0078,87,100.0979,146,99.9973,388,100.1074,479,99.9879,485,100.1178,452,99.9777,308,100.1275,479,99.9675,133,100.1379,84,99.9577,84,100.1474,415,99.9475,98,100.158,96,99.938,52,100.1678,357,99.9272,403,100.1782,427,99.918,121,100.1875,422,0.0901
1751798544717875968,100.01,294,100.0946,387,100.0002,319,100.1049,179,99.9901,167,100.1145,420,99.9798,375,100.1252,327,99.9699,454,100.135,119,99.96,244,100.1453,82,99.9505,82,100.1545,365,99.9399,348,100.165,17,99.9307,457,100.1751,162,99.9201,149,100.1847,477,0.0846
1751798544717975968,100.0112,220,100.0934,74,100.0016,22,100.1035,92,99.9912,102,100.1129,339,99.9811,200,100.1236,192,99.9711,358,100.1337,395,99.9616,101,100.1433,361,99.9512,213,100.1537,158,99.9417,80,100.1628,474,99.9309,396,100.1731,425,99.9216,357,100.1833,253,0.0822
1751798544718075968,100.0076,319,100.0943,326,99.9984,416,100.1037,423,99.9883,51,100.114,378,99.9782,356,100.1246,179,99.9681,438,100.1346,471,99.9577,345,100.1447,107,99.9477,82,100.1544,222,99.938,447,100.1643,131,99.9279,362,100.1746,492,99.9178,331,100.184,151,0.0867
1751798544718175968,100.0066,341,100.0909,238,99.9969,465,100.1014,487,99.9861,486,100.1111,106,99.9768,374,100.1215,415,99.9665,342,100.1315,61,99.9563,271,100.1413,106,99.9467,314,100.1513,267,99.9365,408,100.1607,81,99.9266,154,100.1713,38,99.9166,355,100.1807,234,0.0843
1751798544718275968,100.0059,133,100.0947,15,99.9963,45,100.1045,195,99.9857,16,100.1148,285,99.9757,192,100.124,271,99.9665,251,100.1343,353,99.9564,270,100.1442,357,99.9459,291,100.1541,213,99.9365,447,100.1644,309,99.9266,52,100.1741,286,99.9157,107,100.1841,432,0.0888
1751798544718375968,100.008,451,100.0967,477,99.9981,28,100.1068,137,99.9878,64,100.1168,189,99.9784,338,100.1259,166,99.968,162,100.1363,240,99.9578,12,100.1467,391,99.9486,465,100.1564,44,99.9382,359,100.1668,483,99.9285,401,100.1762,407,99.9181,313,100.1862,115,0.0887
1751798544718475968,100.0124,183,100.0939,308,100.0025,219,100.1041,381,99.9929,384,100.1146,228,99.9829,231,100.1241,281,99.9727,462,100.1338,21,99.9626,439,100.1445,50,99.9529,475,100.1538,247,99.9429,216,100.1643,13,99.9331,212,100.1744,414,99.9232,141,100.1839,261,0.0815
1751798544718575968,100.0104,45,100.0908,414,100.0009,136,100.1008,299,99.9909,122,100.1114,193,99.9807,476,100.1209,144,99.9708,293,100.131,80,99.9605,60,100.1407,477,99.9506,361,100.1507,230,99.9412,68,100.1611,213,99.9312,90,100.171,57,99.9205,139,100.1807,120,0.0804
1751798544718675968,100.0147,16,100.089,39,100.0049,227,100.0986,362,99.9941,309,100.1088,379,99.9849,315,100.1186,236,99.9747,38,100.1291,29,99.9648,319,100.1388,419,99.9548,181,100.1489,18,99.9444,100,100.1592,468,99.9344,154,100.1684,341,99.9243,298,100.1789,150,0.0743
1751798544718775968,100.0103,167,100.0929,333,99.9999,435,100.1028,390,99.9902,299,100.1129,446,99.9803,183,100.1225,322,99.9698,111,100.1331,195,99.9597,289,100.1422,194,99.95,367,100.1528,130,99.9398,204,100.1625,242,99.9305,410,100.173,492,99.92,226,100.1823,484,0.0826
1751798544718875968,100.0118,34,100.0888,19,100.0016,178,100.0992,297,99.9909,102,100.1088,210,99.9815,365,100.1192,160,99.9716,494,100.1297,53,99.9613,380,100.1398,498,99.9511,477,100.1494,265,99.9409,68,100.1591,47,99.9316,26,100.1693,214,99.9209,409,100.1792,243,0.077
1751798544718975968,100.0133,78,100.0849,201,100.004,189,100.0946,116,99.9932,223,100.1053,224,99.9836,68,100.1148,433,99.9735,248,100.1245,361,99.9631,348,100.135,319,99.9538,41,100.1445,275,99.943,168,100.1548,430,99.9334,259,100.1649,231,99.9234,377,100.1752,485,0.0716
1751798544719075968,100.0107,116,100.0821,51,100.0006,58,100.0921,228,99.9913,424,100.1024,497,99.9813,197,100.1117,160,99.9706,84,100.1219,309,99.9607,328,100.1323,13,99.9506,364,100.1425,176,99.9412,417,100.1519,390,99.9309,429,100.1621,440,99.9206,178,100.1723,456,0.0714
1751798544719175968,100.0069,209,100.0865,438,99.9969,124,100.0972,421,99.9871,189,100.1066,399,99.9764,290,100.1165,324,99.967,249,100.1268,486,99.9564,230,100.1368,72,99.9474,135,100.147,116,99.9366,221,100.1567,202,99.9267,389,100.1672,308,99.9166,489,100.1771,411,0.0796
1751798544719275968,100.0074,284,100.084,444,99.9969,257,100.0942,337,99.9875,366,100.1041,358,99.9775,155,100.1144,244,99.9674,94,100.1246,439,99.9567,16,100.1339,236,99.9473,473,100.1437,455,99.9367,381,100.1539,363,99.9276,492,100.164,492,99.9169,249,100.1741,386,0.0766
1751798544719375968,100.0088,264,100.085,307,99.9983,248,100.0947,19,99.9881,322,100.1049,333,99.9787,436,100.1149,44,99.9684,131,100.1249,377,99.9589,298,100.1346,319,99.9481,361,100.1444,136,99.9387,19,100.1545,293,99.9287,390,100.1642,281,99.9184,496,100.1746,226,0.0762
1751798544719475968,100.0075,204,100.0886,284,99.9975,254,100.0982,143,99.9875,404,100.1083,480,99.9775,228,100.1179,145,99.9675,251,100.1277,177,99.9576,21,100.1378,174,99.9477,374,100.1477,492,99.9377,79,100.1584,329,99.9279,90,100.1682,69,99.9177,75,100.1786,52,0.0811
1751798544719575968,100.0063,414,100.0922,34,99.9963,112,100.1029,66,99.9857,385,100.1125,276,99.976,313,100.1223,320,99.9658,402,100.1324,428,99.9561,494,100.1428,73,99.9456,191,100.153,66,99.9359,307,100.1628,297,99.9262,128,100.1722,377,99.9158,223,100.183,486,0.0859
1751798544719675968,100.006,250,100.0957,282,99.9958,216,100.1052,177,99.9865,287,100.1155,128,99.9766,194,100.1255,184,99.966,150,100.1352,413,99.9564,204,100.1449,263,99.9462,93,100.1554,263,99.9362,82,100.1656,305,99.926,321,100.1755,339,99.916,228,100.1858,442,0.0897
1751798544719775968,100.0019,193,100.0925,91,99.9922,381,100.1032,300,99.9821,349,100.1131,238,99.972,80,100.1231,496,99.9624,10,100.1325,456,99.9518,174,100.1428,75,99.9421,291,100.1527,308,99.9315,469,100.1625,372,99.9216,264,100.1734,139,99.9119,33,100.183,387,0.0906
1751798544719875968,100.0045,191,100.095,397,99.9939,39,100.1054,426,99.9842,242,100.1149,140,99.9744,77,100.1252,461,99.9647,43,100.1349,372,99.9544,192,100.145,179,99.9448,392,100.155,69,99.9339,143,100.1649,237,99.9249,287,100.1744,442,99.9142,289,100.1854,285,0.0905
1751798544719975968,100.0076,221,100.0966,28,99.9975,43,100.1067,25,99.9876,21,100.1165,403,99.9774,388,100.1271,412,99.9671,407,100.1366,431,99.958,188,100.1471,361,99.9479,369,100.1569,27,99.9371,442,100.1664,193,99.9271,38,100.1769,255,99.9171,356,100.187,65,0.089
1751798544720075968,100.0034,90,100.0957,353,99.9932,99,100.1055,97,99.9841,435,100.1157,432,99.9734,215,100.1263,290,99.9637,179,100.1355,433,99.9534,95,100.1465,288,99.9436,134,100.156,113,99.9335,460,100.166,49,99.9233,44,100.1757,271,99.9132,402,100.1855,83,0.0923
1751798544720175968,99.9994,426,100.0918,383,99.9894,387,100.1014,132,99.9794,95,100.1113,450,99.9692,362,100.1216,92,99.9595,12,100.1314,266,99.9492,233,100.1412,389,99.939,221,100.1519,91,99.9294,149,100.1613,401,99.9192,459,100.172,196,99.9086,148,100.1818,95,0.0924
1751798544720275968,99.9952,320,100.0874,498,99.9855,405,100.0975,127,99.9749,209,100.1078,493,99.9652,382,100.117,488,99.9551,413,100.1277,497,99.9456,70,100.1372,475,99.9357,404,100.147,157,99.9249,428,100.1577,58,99.9157,131,100.1677,118,99.9053,345,100.177,246,0.0922
1751798544720375968,99.9996,182,100.0884,290,99.9888,290,100.0986,93,99.9791,167,100.1088,297,99.9694,370,100.1193,253,99.959,11,100.1286,491,99.9494,476,100.1388,178,99.9387,76,100.1488,399,99.929,410,100.159,340,99.919,235,100.1689,113,99.9088,352,100.1789,114,0.0888
1751798544720475968,100.0004,45,100.0881,83,99.9906,445,100.0984,323,99.9808,154,100.1083,34,99.9705,118,100.1184,458,99.9613,437,100.128,331,99.951,50,100.138,491,99.9405,357,100.1486,328,99.9312,173,100.1586,460,99.9207,29,100.1685,290,99.9109,133,100.1786,498,0.0877
1751798544720575968,100.0008,352,100.0913,40,99.9907,106,100.1013,132,99.9807,427,100.1112,40,99.9707,205,100.1209,488,99.9613,92,100.1307,476,99.9506,492,100.1414,196,99.9408,389,100.151,247,99.9312,156,100.1607,361,99.9205,217,100.1713,33,99.9113,158,100.1806,483,0.0905
1751798544720675968,99.9978,303,100.0886,328,99.9877,25,100.0987,334,99.9776,300,100.1087,31,99.9677,138,100.119,28,99.958,299,100.1285,354,99.9478,156,100.1388,373,99.9381,122,100.1486,396,99.9279,249,100.1589,486,99.918,374,100.1687,248,99.9074,182,100.1783,309,0.0908
1751798544720775968,99.9949,116,100.0837,192,99.9848,321,100.0944,397,99.9757,329,100.104,178,99.9651,51,100.1144,102,99.9553,93,100.1242,180,99.9451,342,100.134,406,99.9352,178,100.144,15,99.9252,305,100.1542,127,99.9152,173,100.1639,157,99.9051,124,100.1743,173,0.0888
1751798544720875968,99.9942,184,100.0882,19,99.9845,91,100.0972,207,99.9744,41,100.1081,285,99.9645,176,100.1173,392,99.9541,324,100.1281,210,99.9447,418,100.1377,104,99.9348,318,100.1474,57,99.9246,245,100.1574,172,99.9147,455,100.1675,369,99.904,490,100.1775,16,0.094
1751798544720975968,99.9924,434,100.0833,150,99.9818,413,100.0936,479,99.9721,126,100.103,96,99.9618,194,100.1139,142,99.9521,470,100.1239,438,99.9415,313,100.1333,450,99.9316,106,100.1431,238,99.9217,355,100.153,142,99.912,493,100.1639,256,99.9017,197,100.1733,215,0.0909
1751798544721075968,99.9872,221,100.0876,181,99.9775,415,100.0966,225,99.9672,87,100.1074,422,99.9568,254,100.1166,129,99.9473,367,100.1274,145,99.9366,471,100.1374,186,99.9272,273,100.1471,12,99.9166,398,100.157,33,99.9069,344,100.1675,168,99.8967,351,100.1774,159,0.1004
1751798544721175968,99.9873,204,100.0846,382,99.9772,103,100.095,250,99.9677,107,100.1053,93,99.9572,105,100.1148,464,99.9474,435,100.1254,391,99.9377,426,100.1346,46,99.9274,112,100.1455,378,99.917,94,100.1547,169,99.9075,247,100.1652,307,99.8969,166,100.1754,321,0.0973
1751798544721275968,99.9909,192,100.0896,428,99.9815,347,100.0997,88,99.9719,190,100.1089,249,99.9613,148,100.1198,492,99.9511,248,100.1296,189,99.9417,387,100.1391,339,99.9315,71,100.1491,119,99.9219,374,100.159,206,99.9118,176,100.1693,172,99.9015,220,100.1792,76,0.0987
1751798544721375968,99.9897,383,100.0861,433,99.9799,386,100.0962,300,99.9693,475,100.1059,57,99.9593,298,100.1166,197,99.9495,153,100.1267,479,99.9395,66,100.1359,372,99.9295,459,100.146,82,99.9198,32,100.1564,124,99.9099,91,100.1662,61,99.8998,143,100.1759,380,0.0964
1751798544721475968,99.9889,302,100.0837,32,99.9788,247,100.0943,428,99.9695,128,100.1038,466,99.9596,494,100.1144,157,99.9491,168,100.1242,190,99.9392,292,100.1342,61,99.9288,155,100.144,348,99.919,102,100.1536,121,99.9096,69,100.1643,270,99.8996,325,100.174,103,0.0948
1751798544721575968,99.9933,331,100.0864,364,99.9828,244,100.096,208,99.9736,188,100.1065,358,99.9627,485,100.1162,360,99.9533,172,100.1261,163,99.9434,45,100.1363,188,99.9334,396,100.1466,172,99.9235,54,100.1559,97,99.9137,366,100.1667,277,99.9029,238,100.1759,258,0.0931
1751798544721675968,99.9962,405,100.0915,29,99.9862,471,100.1013,282,99.9762,498,100.1112,188,99.9668,280,100.1209,57,99.9568,180,100.131,101,99.9463,281,100.1413,408,99.9364,459,100.1515,252,99.9261,82,100.1609,475,99.916,52,100.1716,307,99.9068,321,100.1817,329,0.0953
1751798544721775968,100.0008,299,100.094,300,99.9907,141,100.1042,38,99.9807,204,100.1148,172,99.9706,441,100.1245,52,99.9608,180,100.1341,162,99.9507,359,100.1447,102,99.9408,354,100.1544,441,99.9307,400,100.1648,148,99.9206,27,100.175,438,99.9105,309,100.184,449,0.0932
1751798544721875968,99.9961,82,100.099,45,99.986,126,100.1089,446,99.9753,101,100.119,265,99.9659,306,100.1293,32,99.9561,381,100.139,396,99.9458,330,100.1492,335,99.9352,17,100.1594,166,99.9256,48,100.1689,181,99.9154,195,100.1788,13,99.9052,410,100.1889,399,0.1029
1751798544721975968,99.9967,307,100.1038,251,99.987,357,100.113,146,99.9771,318,100.1238,272,99.9667,163,100.1333,208,99.9567,473,100.1438,270,99.9476,356,100.1536,131,99.9374,370,100.163,481,99.9267,347,100.173,61,99.9167,341,100.1831,416,99.9074,66,100.1937,97,0.1071
1751798544722075968,99.9974,357,100.1048,135,99.9873,51,100.1155,10,99.978,211,100.125,227,99.9676,57,100.1351,363,99.9577,330,100.145,423,99.9477,166,100.1553,195,99.9372,188,100.1653,428,99.9274,441,100.1757,465,99.9172,154,100.1852,320,99.9072,238,100.1949,387,0.1074
1751798544722175968,99.9959,486,100.1069,160,99.9861,276,100.1165,172,99.9758,119,100.1268,144,99.9659,49,100.1372,304,99.9562,243,100.1463,457,99.9465,40,100.1573,378,99.9363,187,100.167,171,99.9262,15,100.1772,420,99.9167,153,100.1871,194,99.9067,459,100.1972,312,0.111
1751798544722275968,99.9999,230,100.1082,165,99.9905,110,100.1186,129,99.9804,408,100.1283,89,99.97,421,100.1385,382,99.9606,405,100.1481,269,99.9503,192,100.1582,57,99.9402,492,100.1679,100,99.9306,254,100.1788,318,99.9201,187,100.1885,318,99.9101,11,100.1986,50,0.1083
1751798544722375968,99.9981,295,100.1101,228,99.9875,14,100.1207,123,99.9782,311,100.13,497,99.9679,300,100.1402,495,99.9582,70,100.1503,53,99.9481,23,100.1605,315,99.9378,454,100.1706,131,99.9281,286,100.1808,109,99.9179,244,100.1906,80,99.9074,444,100.1999,162,0.112
1751798544722475968,100.0003,225,100.1143,376,99.9906,333,100.1246,452,99.9802,448,100.134,222,99.9703,228,100.1439,316,99.9604,448,100.1545,311,99.9504,330,100.1639,145,99.9407,315,100.1745,345,99.9302,85,100.1839,477,99.9201,449,100.1944,453,99.9105,297,100.2043,205,0.114
1751798544722575968,99.9991,223,100.1177,48,99.9898,361,100.1274,108,99.9793,365,100.1374,237,99.9696,43,100.148,224,99.959,185,100.1573,188,99.949,409,100.1671,329,99.9397,64,100.1775,65,99.9298,221,100.188,285,99.9192,171,100.1973,152,99.9094,417,100.2073,110,0.1186
1751798544722675968,100.0012,448,100.1218,291,99.9915,391,100.1324,220,99.9809,206,100.1418,86,99.9714,400,100.1521,221,99.9613,431,100.1617,447,99.9516,303,100.1719,28,99.9413,426,100.1824,318,99.931,269,100.1925,145,99.9214,406,100.202,365,99.9109,171,100.2117,452,0.1206
